0,"Model: ""sequential_3""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_12 (Dense)            (None, 120)               960       
                                                                 
 dropout_9 (Dropout)         (None, 120)               0         
                                                                 
 batch_normalization_9 (Batc  (None, 120)              480       
 hNormalization)                                                 
                                                                 
 dense_13 (Dense)            (None, 24)                2904      
                                                                 
 dropout_10 (Dropout)        (None, 24)                0         
                                                                 
 batch_normalization_10 (Bat  (None, 24)               96        
 chNormalization)                                                
                                                                 
 dense_14 (Dense)            (None, 24)                600       
                                                                 
 dropout_11 (Dropout)        (None, 24)                0         
                                                                 
 batch_normalization_11 (Bat  (None, 24)               96        
 chNormalization)                                                
                                                                 
 dense_15 (Dense)            (None, 1)                 25        
                                                                 
=================================================================
Total params: 5,161
Trainable params: 4,825
Non-trainable params: 336
_________________________________________________________________",0.7532467246055603,0.0
0,"Model: ""sequential_4""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_16 (Dense)            (None, 8)                 64        
                                                                 
 dropout_12 (Dropout)        (None, 8)                 0         
                                                                 
 batch_normalization_12 (Bat  (None, 8)                32        
 chNormalization)                                                
                                                                 
 dense_17 (Dense)            (None, 4)                 36        
                                                                 
 dropout_13 (Dropout)        (None, 4)                 0         
                                                                 
 batch_normalization_13 (Bat  (None, 4)                16        
 chNormalization)                                                
                                                                 
 dense_18 (Dense)            (None, 1)                 5         
                                                                 
=================================================================
Total params: 153
Trainable params: 129
Non-trainable params: 24
_________________________________________________________________",0.6818181872367859,0.0
0,"Model: ""sequential_8""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_29 (Dense)            (None, 32)                256       
                                                                 
 dropout_21 (Dropout)        (None, 32)                0         
                                                                 
 batch_normalization_21 (Bat  (None, 32)               128       
 chNormalization)                                                
                                                                 
 dense_30 (Dense)            (None, 16)                528       
                                                                 
 dropout_22 (Dropout)        (None, 16)                0         
                                                                 
 batch_normalization_22 (Bat  (None, 16)               64        
 chNormalization)                                                
                                                                 
 dense_31 (Dense)            (None, 8)                 136       
                                                                 
 dropout_23 (Dropout)        (None, 8)                 0         
                                                                 
 batch_normalization_23 (Bat  (None, 8)                32        
 chNormalization)                                                
                                                                 
 dense_32 (Dense)            (None, 1)                 9         
                                                                 
=================================================================
Total params: 1,153
Trainable params: 1,041
Non-trainable params: 112
_________________________________________________________________",0.7272727489471436,0.0
0,"Model: ""sequential_9""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_33 (Dense)            (None, 64)                512       
                                                                 
 dropout_24 (Dropout)        (None, 64)                0         
                                                                 
 batch_normalization_24 (Bat  (None, 64)               256       
 chNormalization)                                                
                                                                 
 dense_34 (Dense)            (None, 24)                1560      
                                                                 
 dropout_25 (Dropout)        (None, 24)                0         
                                                                 
 batch_normalization_25 (Bat  (None, 24)               96        
 chNormalization)                                                
                                                                 
 dense_35 (Dense)            (None, 24)                600       
                                                                 
 dropout_26 (Dropout)        (None, 24)                0         
                                                                 
 batch_normalization_26 (Bat  (None, 24)               96        
 chNormalization)                                                
                                                                 
 dense_36 (Dense)            (None, 1)                 25        
                                                                 
=================================================================
Total params: 3,145
Trainable params: 2,921
Non-trainable params: 224
_________________________________________________________________",0.7402597665786743,0.0
0,"Model: ""sequential_10""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_37 (Dense)            (None, 128)               1024      
                                                                 
 dropout_27 (Dropout)        (None, 128)               0         
                                                                 
 batch_normalization_27 (Bat  (None, 128)              512       
 chNormalization)                                                
                                                                 
 dense_38 (Dense)            (None, 24)                3096      
                                                                 
 dropout_28 (Dropout)        (None, 24)                0         
                                                                 
 batch_normalization_28 (Bat  (None, 24)               96        
 chNormalization)                                                
                                                                 
 dense_39 (Dense)            (None, 24)                600       
                                                                 
 dropout_29 (Dropout)        (None, 24)                0         
                                                                 
 batch_normalization_29 (Bat  (None, 24)               96        
 chNormalization)                                                
                                                                 
 dense_40 (Dense)            (None, 1)                 25        
                                                                 
=================================================================
Total params: 5,449
Trainable params: 5,097
Non-trainable params: 352
_________________________________________________________________",0.7337662577629089,0.0
0,"Model: ""sequential_17""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_55 (Dense)            (None, 124)               868       
                                                                 
 dropout_33 (Dropout)        (None, 124)               0         
                                                                 
 batch_normalization_33 (Bat  (None, 124)              496       
 chNormalization)                                                
                                                                 
 dense_56 (Dense)            (None, 24)                3000      
                                                                 
 dropout_34 (Dropout)        (None, 24)                0         
                                                                 
 batch_normalization_34 (Bat  (None, 24)               96        
 chNormalization)                                                
                                                                 
 dense_57 (Dense)            (None, 24)                600       
                                                                 
 dropout_35 (Dropout)        (None, 24)                0         
                                                                 
 batch_normalization_35 (Bat  (None, 24)               96        
 chNormalization)                                                
                                                                 
 dense_58 (Dense)            (None, 1)                 25        
                                                                 
=================================================================
Total params: 5,181
Trainable params: 4,837
Non-trainable params: 344
_________________________________________________________________",0.7207792401313782,0.0
0,"Model: ""sequential_19""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_63 (Dense)            (None, 10)                70        
                                                                 
 dropout_36 (Dropout)        (None, 10)                0         
                                                                 
 batch_normalization_36 (Bat  (None, 10)               40        
 chNormalization)                                                
                                                                 
 dense_64 (Dense)            (None, 50)                550       
                                                                 
 dropout_37 (Dropout)        (None, 50)                0         
                                                                 
 batch_normalization_37 (Bat  (None, 50)               200       
 chNormalization)                                                
                                                                 
 dense_65 (Dense)            (None, 10)                510       
                                                                 
 dropout_38 (Dropout)        (None, 10)                0         
                                                                 
 batch_normalization_38 (Bat  (None, 10)               40        
 chNormalization)                                                
                                                                 
 dense_66 (Dense)            (None, 5)                 55        
                                                                 
 dropout_39 (Dropout)        (None, 5)                 0         
                                                                 
 batch_normalization_39 (Bat  (None, 5)                20        
 chNormalization)                                                
                                                                 
 dense_67 (Dense)            (None, 1)                 6         
                                                                 
=================================================================
Total params: 1,491
Trainable params: 1,341
Non-trainable params: 150
_________________________________________________________________",0.6623376607894897,0.0
0,"Model: ""sequential_32""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_117 (Dense)           (None, 128)               1024      
                                                                 
 dropout_57 (Dropout)        (None, 128)               0         
                                                                 
 batch_normalization_57 (Bat  (None, 128)              512       
 chNormalization)                                                
                                                                 
 dense_118 (Dense)           (None, 24)                3096      
                                                                 
 dropout_58 (Dropout)        (None, 24)                0         
                                                                 
 batch_normalization_58 (Bat  (None, 24)               96        
 chNormalization)                                                
                                                                 
 dense_119 (Dense)           (None, 24)                600       
                                                                 
 dropout_59 (Dropout)        (None, 24)                0         
                                                                 
 batch_normalization_59 (Bat  (None, 24)               96        
 chNormalization)                                                
                                                                 
 dense_120 (Dense)           (None, 1)                 25        
                                                                 
=================================================================
Total params: 5,449
Trainable params: 5,097
Non-trainable params: 352
_________________________________________________________________",0.7413793206214905,0.0
0,"Model: ""sequential_33""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_121 (Dense)           (None, 128)               1024      
                                                                 
 dropout_60 (Dropout)        (None, 128)               0         
                                                                 
 batch_normalization_60 (Bat  (None, 128)              512       
 chNormalization)                                                
                                                                 
 dense_122 (Dense)           (None, 30)                3870      
                                                                 
 dropout_61 (Dropout)        (None, 30)                0         
                                                                 
 batch_normalization_61 (Bat  (None, 30)               120       
 chNormalization)                                                
                                                                 
 dense_123 (Dense)           (None, 30)                930       
                                                                 
 dropout_62 (Dropout)        (None, 30)                0         
                                                                 
 batch_normalization_62 (Bat  (None, 30)               120       
 chNormalization)                                                
                                                                 
 dense_124 (Dense)           (None, 1)                 31        
                                                                 
=================================================================
Total params: 6,607
Trainable params: 6,231
Non-trainable params: 376
_________________________________________________________________",0.75,0.0
0,"Model: ""sequential_34""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_125 (Dense)           (None, 128)               1024      
                                                                 
 dropout_63 (Dropout)        (None, 128)               0         
                                                                 
 batch_normalization_63 (Bat  (None, 128)              512       
 chNormalization)                                                
                                                                 
 dense_126 (Dense)           (None, 40)                5160      
                                                                 
 dropout_64 (Dropout)        (None, 40)                0         
                                                                 
 batch_normalization_64 (Bat  (None, 40)               160       
 chNormalization)                                                
                                                                 
 dense_127 (Dense)           (None, 40)                1640      
                                                                 
 dropout_65 (Dropout)        (None, 40)                0         
                                                                 
 batch_normalization_65 (Bat  (None, 40)               160       
 chNormalization)                                                
                                                                 
 dense_128 (Dense)           (None, 1)                 41        
                                                                 
=================================================================
Total params: 8,697
Trainable params: 8,281
Non-trainable params: 416
_________________________________________________________________",0.7413793206214905,0.0
0,"Model: ""sequential_35""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_129 (Dense)           (None, 128)               1024      
                                                                 
 dropout_66 (Dropout)        (None, 128)               0         
                                                                 
 batch_normalization_66 (Bat  (None, 128)              512       
 chNormalization)                                                
                                                                 
 dense_130 (Dense)           (None, 35)                4515      
                                                                 
 dropout_67 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_67 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_131 (Dense)           (None, 35)                1260      
                                                                 
 dropout_68 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_68 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_132 (Dense)           (None, 1)                 36        
                                                                 
=================================================================
Total params: 7,627
Trainable params: 7,231
Non-trainable params: 396
_________________________________________________________________",0.75,0.0
0,"Model: ""sequential_36""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_133 (Dense)           (None, 128)               1024      
                                                                 
 leaky_re_lu (LeakyReLU)     (None, 128)               0         
                                                                 
 dropout_69 (Dropout)        (None, 128)               0         
                                                                 
 batch_normalization_69 (Bat  (None, 128)              512       
 chNormalization)                                                
                                                                 
 dense_134 (Dense)           (None, 35)                4515      
                                                                 
 dropout_70 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_70 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_135 (Dense)           (None, 35)                1260      
                                                                 
 dropout_71 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_71 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_136 (Dense)           (None, 1)                 36        
                                                                 
=================================================================
Total params: 7,627
Trainable params: 7,231
Non-trainable params: 396
_________________________________________________________________",0.7241379022598267,0.0
0,"Model: ""sequential_37""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_137 (Dense)           (None, 128)               1024      
                                                                 
 leaky_re_lu_1 (LeakyReLU)   (None, 128)               0         
                                                                 
 dropout_72 (Dropout)        (None, 128)               0         
                                                                 
 batch_normalization_72 (Bat  (None, 128)              512       
 chNormalization)                                                
                                                                 
 dense_138 (Dense)           (None, 35)                4515      
                                                                 
 leaky_re_lu_2 (LeakyReLU)   (None, 35)                0         
                                                                 
 dropout_73 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_73 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_139 (Dense)           (None, 35)                1260      
                                                                 
 leaky_re_lu_3 (LeakyReLU)   (None, 35)                0         
                                                                 
 dropout_74 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_74 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_140 (Dense)           (None, 1)                 36        
                                                                 
=================================================================
Total params: 7,627
Trainable params: 7,231
Non-trainable params: 396
_________________________________________________________________",0.7586206793785095,0.0
0,"Model: ""sequential_39""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_145 (Dense)           (None, 128)               1024      
                                                                 
 leaky_re_lu_7 (LeakyReLU)   (None, 128)               0         
                                                                 
 dropout_78 (Dropout)        (None, 128)               0         
                                                                 
 batch_normalization_78 (Bat  (None, 128)              512       
 chNormalization)                                                
                                                                 
 dense_146 (Dense)           (None, 35)                4515      
                                                                 
 leaky_re_lu_8 (LeakyReLU)   (None, 35)                0         
                                                                 
 dropout_79 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_79 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_147 (Dense)           (None, 35)                1260      
                                                                 
 leaky_re_lu_9 (LeakyReLU)   (None, 35)                0         
                                                                 
 dropout_80 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_80 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_148 (Dense)           (None, 1)                 36        
                                                                 
=================================================================
Total params: 7,627
Trainable params: 7,231
Non-trainable params: 396
_________________________________________________________________",0.7413793206214905,0.0
0,"Model: ""sequential_40""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_149 (Dense)           (None, 128)               1024      
                                                                 
 leaky_re_lu_10 (LeakyReLU)  (None, 128)               0         
                                                                 
 dropout_81 (Dropout)        (None, 128)               0         
                                                                 
 batch_normalization_81 (Bat  (None, 128)              512       
 chNormalization)                                                
                                                                 
 dense_150 (Dense)           (None, 35)                4515      
                                                                 
 leaky_re_lu_11 (LeakyReLU)  (None, 35)                0         
                                                                 
 dropout_82 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_82 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_151 (Dense)           (None, 35)                1260      
                                                                 
 leaky_re_lu_12 (LeakyReLU)  (None, 35)                0         
                                                                 
 dropout_83 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_83 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_152 (Dense)           (None, 1)                 36        
                                                                 
=================================================================
Total params: 7,627
Trainable params: 7,231
Non-trainable params: 396
_________________________________________________________________",0.767241358757019,0.0
0,"Model: ""sequential_41""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_153 (Dense)           (None, 128)               1024      
                                                                 
 leaky_re_lu_13 (LeakyReLU)  (None, 128)               0         
                                                                 
 dropout_84 (Dropout)        (None, 128)               0         
                                                                 
 batch_normalization_84 (Bat  (None, 128)              512       
 chNormalization)                                                
                                                                 
 dense_154 (Dense)           (None, 35)                4515      
                                                                 
 leaky_re_lu_14 (LeakyReLU)  (None, 35)                0         
                                                                 
 dropout_85 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_85 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_155 (Dense)           (None, 35)                1260      
                                                                 
 leaky_re_lu_15 (LeakyReLU)  (None, 35)                0         
                                                                 
 dropout_86 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_86 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_156 (Dense)           (None, 1)                 36        
                                                                 
=================================================================
Total params: 7,627
Trainable params: 7,231
Non-trainable params: 396
_________________________________________________________________",0.7586206793785095,0.0
0,"Model: ""sequential_42""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_157 (Dense)           (None, 64)                512       
                                                                 
 leaky_re_lu_16 (LeakyReLU)  (None, 64)                0         
                                                                 
 dropout_87 (Dropout)        (None, 64)                0         
                                                                 
 batch_normalization_87 (Bat  (None, 64)               256       
 chNormalization)                                                
                                                                 
 dense_158 (Dense)           (None, 35)                2275      
                                                                 
 leaky_re_lu_17 (LeakyReLU)  (None, 35)                0         
                                                                 
 dropout_88 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_88 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_159 (Dense)           (None, 35)                1260      
                                                                 
 leaky_re_lu_18 (LeakyReLU)  (None, 35)                0         
                                                                 
 dropout_89 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_89 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_160 (Dense)           (None, 1)                 36        
                                                                 
=================================================================
Total params: 4,619
Trainable params: 4,351
Non-trainable params: 268
_________________________________________________________________",0.6896551847457886,0.0
0,"Model: ""sequential_43""
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 dense_161 (Dense)           (None, 256)               2048      
                                                                 
 leaky_re_lu_19 (LeakyReLU)  (None, 256)               0         
                                                                 
 dropout_90 (Dropout)        (None, 256)               0         
                                                                 
 batch_normalization_90 (Bat  (None, 256)              1024      
 chNormalization)                                                
                                                                 
 dense_162 (Dense)           (None, 35)                8995      
                                                                 
 leaky_re_lu_20 (LeakyReLU)  (None, 35)                0         
                                                                 
 dropout_91 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_91 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_163 (Dense)           (None, 35)                1260      
                                                                 
 leaky_re_lu_21 (LeakyReLU)  (None, 35)                0         
                                                                 
 dropout_92 (Dropout)        (None, 35)                0         
                                                                 
 batch_normalization_92 (Bat  (None, 35)               140       
 chNormalization)                                                
                                                                 
 dense_164 (Dense)           (None, 1)                 36        
                                                                 
=================================================================
Total params: 13,643
Trainable params: 12,991
Non-trainable params: 652
_________________________________________________________________",0.7844827771186829,0.0
